,dialog_idx,utterance_idx,text,speaker,file_path,emotion,act
3338,1132_0,0,It doesn't fit quite right. It feels a little tight in the waist. Do you have this in a larger size?,0,./data/dailytalk/dailyTalk/audio_files/1132_0_0.wav,no emotion,question
3339,1132_0,1,"Yes, here it is.",1,./data/dailytalk/dailyTalk/audio_files/1132_0_1.wav,no emotion,inform
3340,1132_0,2,"Well, how do I look in this one?",0,./data/dailytalk/dailyTalk/audio_files/1132_0_2.wav,no emotion,question
3341,1132_0,3,You look really beautiful in it.,1,./data/dailytalk/dailyTalk/audio_files/1132_0_3.wav,happiness,inform
3342,1133_0,0,"Umm, I think this suit fits perfectly.",1,./data/dailytalk/dailyTalk/audio_files/1133_0_0.wav,happiness,inform
3343,1133_0,1,"Yes, I think so. The suit matches the trousers.",0,./data/dailytalk/dailyTalk/audio_files/1133_0_1.wav,happiness,inform
3344,1135_0,0,"Oh, I’m starving. I’d like to try some real Chinese cuisine. What would you recommend waiter?",0,./data/dailytalk/dailyTalk/audio_files/1135_0_0.wav,no emotion,question
3345,1135_0,1,"Well, depends. There are eight famous Chinese food cuisines, for instance, sichuan cuisine and HUNAN cuisine.",1,./data/dailytalk/dailyTalk/audio_files/1135_0_1.wav,no emotion,directive
3346,1135_0,2,Umm there're all spicy or hot of heard.,0,./data/dailytalk/dailyTalk/audio_files/1135_0_2.wav,no emotion,commissive
3347,1135_0,3,"That’s right. If you have hot dishes, you can try some.",1,./data/dailytalk/dailyTalk/audio_files/1135_0_3.wav,no emotion,directive
3348,1135_0,4,It might be too hot for me.,0,./data/dailytalk/dailyTalk/audio_files/1135_0_4.wav,no emotion,commissive
3349,1135_0,5,And there are Cantonese cuisine and Kiangsu cuisine. Most people like them.,1,./data/dailytalk/dailyTalk/audio_files/1135_0_5.wav,no emotion,directive
3350,1135_0,6,What about any special Beijing dishes?,0,./data/dailytalk/dailyTalk/audio_files/1135_0_6.wav,no emotion,question
3351,1135_0,7,There’re Beijing roast duck.,1,./data/dailytalk/dailyTalk/audio_files/1135_0_7.wav,no emotion,directive
3352,1135_0,8,"Oh, yes. I heard of a lot of about it. I like very much to try it. Where can I find it?",0,./data/dailytalk/dailyTalk/audio_files/1135_0_8.wav,no emotion,question
3353,1135_0,9,You can find it in most restaurant. The best place certainly is Quanjude restaurant.,1,./data/dailytalk/dailyTalk/audio_files/1135_0_9.wav,no emotion,inform
3354,1135_0,10,Is it near here?,0,./data/dailytalk/dailyTalk/audio_files/1135_0_10.wav,no emotion,question
3355,1135_0,11,"Not too near but not too far either. A taxi will take you there in fifteen minutes. the traffic is not too bad, I mean.",1,./data/dailytalk/dailyTalk/audio_files/1135_0_11.wav,no emotion,inform
3356,1139_0,0,I like baseball and basketball.,1,./data/dailytalk/dailyTalk/audio_files/1139_0_0.wav,no emotion,inform
3357,1139_0,1,Umm how about football?,0,./data/dailytalk/dailyTalk/audio_files/1139_0_1.wav,no emotion,question
3358,1139_0,2,"In my country football is brand new, so I never learned the game when I was younger.",1,./data/dailytalk/dailyTalk/audio_files/1139_0_2.wav,no emotion,inform
3359,1139_0,3,It's a very popular game in America.,0,./data/dailytalk/dailyTalk/audio_files/1139_0_3.wav,no emotion,inform
3360,1139_0,4,Yeah. I heard a lot about it. Is it really that fun?,1,./data/dailytalk/dailyTalk/audio_files/1139_0_4.wav,no emotion,question
3361,1139_0,5,"For me, it's one of those games that are fun to both watch and play.",0,./data/dailytalk/dailyTalk/audio_files/1139_0_5.wav,no emotion,inform
3362,1139_1,0,"No, I just do it for fun with my friends. We play two hand touch or flag football. We're too old to play tackle football.",0,./data/dailytalk/dailyTalk/audio_files/1139_1_0.wav,no emotion,inform
3363,1139_1,1,What is two hand touch and flag football?,1,./data/dailytalk/dailyTalk/audio_files/1139_1_1.wav,no emotion,question
3364,1142_0,0,"Sorry, but I'm not really that interested in those things.",0,./data/dailytalk/dailyTalk/audio_files/1142_0_0.wav,sadness,commissive
3365,1142_0,1,"Well, they are very nice you know.",1,./data/dailytalk/dailyTalk/audio_files/1142_0_1.wav,no emotion,inform
3366,1142_0,2,Really?,0,./data/dailytalk/dailyTalk/audio_files/1142_0_2.wav,no emotion,question
3367,1142_0,3,And not expensive either.,1,./data/dailytalk/dailyTalk/audio_files/1142_0_3.wav,no emotion,inform
3368,1142_0,4,"Oh, I don't care about that.",0,./data/dailytalk/dailyTalk/audio_files/1142_0_4.wav,no emotion,inform
3369,1142_0,5,Everybody is buying them.,1,./data/dailytalk/dailyTalk/audio_files/1142_0_5.wav,no emotion,inform
3370,1142_0,6,Are they?,0,./data/dailytalk/dailyTalk/audio_files/1142_0_6.wav,no emotion,question
3371,1142_0,7,"Yes, they are very fashionable, you see.",1,./data/dailytalk/dailyTalk/audio_files/1142_0_7.wav,no emotion,inform
3372,1142_0,8,I am afraid I'm not interested in fashion.,0,./data/dailytalk/dailyTalk/audio_files/1142_0_8.wav,sadness,inform
3373,1142_0,9,I see.,1,./data/dailytalk/dailyTalk/audio_files/1142_0_9.wav,no emotion,inform
3374,1142_0,10,But thank you very much all the same.,0,./data/dailytalk/dailyTalk/audio_files/1142_0_10.wav,no emotion,inform
3375,1142_0,11,Sorry I couldn't help you.,1,./data/dailytalk/dailyTalk/audio_files/1142_0_11.wav,sadness,inform
3376,1143_0,0,"Yes, the meal was very delicious and I enjoyed very much. I'm full.",0,./data/dailytalk/dailyTalk/audio_files/1143_0_0.wav,happiness,inform
3377,1143_0,1,Is that so? I'm glad you enjoyed it.,1,./data/dailytalk/dailyTalk/audio_files/1143_0_1.wav,happiness,question
3378,1144_0,0,I'm quite out of thoughts recently.,1,./data/dailytalk/dailyTalk/audio_files/1144_0_0.wav,no emotion,inform
3379,1144_0,1,"You seem to have something on mind. Promise me, go to see the doctor right now.",0,./data/dailytalk/dailyTalk/audio_files/1144_0_1.wav,no emotion,inform
3380,1144_0,2,I'm worrying about my exam.,1,./data/dailytalk/dailyTalk/audio_files/1144_0_2.wav,no emotion,inform
3381,1144_0,3,A piece of cake. You'll be successful.,0,./data/dailytalk/dailyTalk/audio_files/1144_0_3.wav,no emotion,inform
3382,1146_0,0,Hello. Is this room service?,0,./data/dailytalk/dailyTalk/audio_files/1146_0_0.wav,no emotion,question
3383,1146_0,1,Yes. May I help you?,1,./data/dailytalk/dailyTalk/audio_files/1146_0_1.wav,no emotion,directive
3384,1146_0,2,This is room fourteen-twenty five. We asked for the room service an hour ago.,0,./data/dailytalk/dailyTalk/audio_files/1146_0_2.wav,no emotion,inform
3385,1146_0,3,We're very sorry to cause you a lot of inconvenience.,1,./data/dailytalk/dailyTalk/audio_files/1146_0_3.wav,no emotion,inform
3386,1149_0,0,"Twenty fifth Sep? Oh, I have an appointment tonight.",1,./data/dailytalk/dailyTalk/audio_files/1149_0_0.wav,no emotion,question
3387,1149_0,1,What time is your appointment?,0,./data/dailytalk/dailyTalk/audio_files/1149_0_1.wav,no emotion,question
3388,1149_1,0,I don't know what time it is.,1,./data/dailytalk/dailyTalk/audio_files/1149_1_0.wav,no emotion,inform
3389,1149_1,1,It must be about six o'clock.,0,./data/dailytalk/dailyTalk/audio_files/1149_1_1.wav,no emotion,inform
3390,1149_1,2,I have to go now. I don't want to be late.,1,./data/dailytalk/dailyTalk/audio_files/1149_1_2.wav,no emotion,inform
3391,1149_1,3,You won't be late. It's still early.,0,./data/dailytalk/dailyTalk/audio_files/1149_1_3.wav,no emotion,inform
3392,1152_0,0,"Yes, but I'm not sure which one to sign up for.",0,./data/dailytalk/dailyTalk/audio_files/1152_0_0.wav,no emotion,inform
3393,1152_0,1,What kind of program are you looking for? Full-time or part-time?,1,./data/dailytalk/dailyTalk/audio_files/1152_0_1.wav,no emotion,question
3394,1152_0,2,"I have to work during the day, so I want to find a part-time course that I can do in the evenings.",0,./data/dailytalk/dailyTalk/audio_files/1152_0_2.wav,no emotion,inform
3395,1152_0,3,What kind of course are you looking for?,1,./data/dailytalk/dailyTalk/audio_files/1152_0_3.wav,no emotion,question
3396,1152_0,4,I need to improve my English.,0,./data/dailytalk/dailyTalk/audio_files/1152_0_4.wav,no emotion,inform
3397,1152_0,5,Do you want a one-to-one private tutor or a group class?,1,./data/dailytalk/dailyTalk/audio_files/1152_0_5.wav,no emotion,question
3398,1152_0,6,"I think a one-to-one course will be too expensive for me, so a group class would be fine.",0,./data/dailytalk/dailyTalk/audio_files/1152_0_6.wav,no emotion,inform
3399,1152_0,7,Have you ever considered taking one of our online courses?,1,./data/dailytalk/dailyTalk/audio_files/1152_0_7.wav,no emotion,directive
3400,1152_0,8,Umm I think I prefer face-to-face instruction better.,0,./data/dailytalk/dailyTalk/audio_files/1152_0_8.wav,no emotion,commissive
3401,1152_0,9,"That's fine. If you want, you can sign up for a pre-sessional interview.",1,./data/dailytalk/dailyTalk/audio_files/1152_0_9.wav,no emotion,directive
3402,1152_0,10,What's that for?,0,./data/dailytalk/dailyTalk/audio_files/1152_0_10.wav,no emotion,question
3403,1152_0,11,One of our qualified teachers will interview you so that they can find a class that suits you best.,1,./data/dailytalk/dailyTalk/audio_files/1152_0_11.wav,no emotion,inform
3404,1156_0,0,"Umm they live in Rome, of course, and go to work by car or bus. But sometimes it takes too long that way, so they walk.",1,./data/dailytalk/dailyTalk/audio_files/1156_0_0.wav,no emotion,inform
3405,1156_0,1,"In other words, the Romans do what everyone else does.",0,./data/dailytalk/dailyTalk/audio_files/1156_0_1.wav,no emotion,inform
3406,1156_0,2,"Yes, but they do it differently. Everything is different.",1,./data/dailytalk/dailyTalk/audio_files/1156_0_2.wav,no emotion,inform
3407,1156_0,3,What do you mean?,0,./data/dailytalk/dailyTalk/audio_files/1156_0_3.wav,no emotion,question
3408,1156_0,4,"Well, the climate's different for a start. It doesn't rain so much as it does in England. The sun shines more often.",1,./data/dailytalk/dailyTalk/audio_files/1156_0_4.wav,no emotion,inform
3409,1156_0,5,I envy them the sun.,0,./data/dailytalk/dailyTalk/audio_files/1156_0_5.wav,no emotion,inform
3410,1156_1,0,"Not always. But they like a good meal. Lots of tourists go to Rome just for the food, you know.",1,./data/dailytalk/dailyTalk/audio_files/1156_1_0.wav,no emotion,inform
3411,1156_1,1,Really? How much does it cost to fly to Rome?,0,./data/dailytalk/dailyTalk/audio_files/1156_1_1.wav,surprise,question
3412,1161_0,0,I don’t like the color.,0,./data/dailytalk/dailyTalk/audio_files/1161_0_0.wav,no emotion,commissive
3413,1161_0,1,Umm…. What color do you like?,1,./data/dailytalk/dailyTalk/audio_files/1161_0_1.wav,no emotion,question
3414,1163_0,0,"Oh, my god. I am so heavy now. I gain ten kilos.",1,./data/dailytalk/dailyTalk/audio_files/1163_0_0.wav,surprise,inform
3415,1163_0,1,I'm going to the gym. Umm do you want to come with me?,0,./data/dailytalk/dailyTalk/audio_files/1163_0_1.wav,no emotion,question
3416,1164_0,0,I went to play tennis in the public park.,0,./data/dailytalk/dailyTalk/audio_files/1164_0_0.wav,no emotion,inform
3417,1164_0,1,How often do you play tennis?,1,./data/dailytalk/dailyTalk/audio_files/1164_0_1.wav,no emotion,question
3418,1164_1,0,I seldom play tennis. I prefer football and basketball.,1,./data/dailytalk/dailyTalk/audio_files/1164_1_0.wav,no emotion,inform
3419,1164_1,1,What is very difficult to gather team player together?,0,./data/dailytalk/dailyTalk/audio_files/1164_1_1.wav,no emotion,inform
3420,1164_1,2,I usually play with my school-mates.,1,./data/dailytalk/dailyTalk/audio_files/1164_1_2.wav,no emotion,inform
3421,1164_1,3,Do you like watching football matches?,0,./data/dailytalk/dailyTalk/audio_files/1164_1_3.wav,no emotion,question
3422,1166_0,0,"She's my daughter and it's her birthday. They're singing "" Happy Birthday "".",0,./data/dailytalk/dailyTalk/audio_files/1166_0_0.wav,no emotion,inform
3423,1166_0,1,"Oh, I see. How old is she?",1,./data/dailytalk/dailyTalk/audio_files/1166_0_1.wav,no emotion,question
3424,1166_2,0,Thirty-three. Some friends are having a birthday party for me tonight. Do you want to come?,1,./data/dailytalk/dailyTalk/audio_files/1166_2_0.wav,happiness,directive
3425,1166_2,1,Very much. What time?,0,./data/dailytalk/dailyTalk/audio_files/1166_2_1.wav,happiness,question
3426,1166_2,2,About six.,1,./data/dailytalk/dailyTalk/audio_files/1166_2_2.wav,happiness,inform
3427,1166_2,3,I'll be at your house at about five thirty. Happy birthday.,0,./data/dailytalk/dailyTalk/audio_files/1166_2_3.wav,happiness,commissive
3428,1168_0,0,"No, I haven't had a chance to. But I have been watching a Chinese TV series called "" Chinese-Style Divorce "".",1,./data/dailytalk/dailyTalk/audio_files/1168_0_0.wav,no emotion,inform
3429,1168_0,1,Oh. really? I saw it two years ago. It's worth seeing and it's thought-provoking.,0,./data/dailytalk/dailyTalk/audio_files/1168_0_1.wav,surprise,question
3430,1168_0,2,Yeah. I found it is so close to our life.,1,./data/dailytalk/dailyTalk/audio_files/1168_0_2.wav,no emotion,inform
3431,1168_0,3,It reflects some of our difficulties in this ever-changing world.,0,./data/dailytalk/dailyTalk/audio_files/1168_0_3.wav,no emotion,inform
3432,1168_0,4,"You said it. You know, the divorce rate has been on the rise in recent year.",1,./data/dailytalk/dailyTalk/audio_files/1168_0_4.wav,no emotion,inform
3433,1168_0,5,"Well, it's said that a lot of young people favor getting married quickly which tend to end quickly too.",0,./data/dailytalk/dailyTalk/audio_files/1168_0_5.wav,no emotion,inform
3434,1168_0,6,I know a couple who divorced a week after getting married.,1,./data/dailytalk/dailyTalk/audio_files/1168_0_6.wav,no emotion,inform
3435,1168_0,7,"Oh, that's too short-lived.",0,./data/dailytalk/dailyTalk/audio_files/1168_0_7.wav,no emotion,inform
3436,1168_0,8,That's true. It's said the short-lived marriage is typical of the post - eighties' generation.,1,./data/dailytalk/dailyTalk/audio_files/1168_0_8.wav,no emotion,inform
3437,1168_0,9,I can't agree more. The only-child-generation in China tends to know little about marriage.,0,./data/dailytalk/dailyTalk/audio_files/1168_0_9.wav,no emotion,inform
3438,1168_0,10,Definitely. They don't take relationships and marriages very seriously.,1,./data/dailytalk/dailyTalk/audio_files/1168_0_10.wav,no emotion,inform
3439,1168_0,11,"In their mind, love is nothing but passion and marriage is over once the passion is gone.",0,./data/dailytalk/dailyTalk/audio_files/1168_0_11.wav,no emotion,inform
3440,1169_0,0,"No, this is the second time. Umm but I also feel bad because of the lower pressure and the jet lag.",0,./data/dailytalk/dailyTalk/audio_files/1169_0_0.wav,no emotion,inform
3441,1169_0,1,"Oh, I am sorry to hear that. Take it easy. It will be OK soon. You see, I take this long-hour plane frequently, but the jet lag still makes me uneasy.",1,./data/dailytalk/dailyTalk/audio_files/1169_0_1.wav,no emotion,inform
3442,1169_1,0,"Yes, whenever I think about China, I'd see the Tian'an Men Square. And I've seen many landmarks in China but I like the Great Wall most.",1,./data/dailytalk/dailyTalk/audio_files/1169_1_0.wav,no emotion,inform
3443,1169_1,1,All of the Chinese are proud of the Great Wall. And it was built before the In dynasty near Shan Haiguan-the First Pass in the World.,0,./data/dailytalk/dailyTalk/audio_files/1169_1_1.wav,no emotion,inform
3444,1169_1,2,Was it built before the In dynasty? I thought it was in the Ming dynasty.,1,./data/dailytalk/dailyTalk/audio_files/1169_1_2.wav,no emotion,question
3445,1169_1,3,"No, before the In dynasty.",0,./data/dailytalk/dailyTalk/audio_files/1169_1_3.wav,no emotion,inform
3446,1169_1,4,"Oh, yeah. Though I am an American, I know quite a lot about China and I like Chinese tea very well.",1,./data/dailytalk/dailyTalk/audio_files/1169_1_4.wav,no emotion,inform
3447,1169_1,5,Both the green tea and the black tea are good for our health. And I usually refresh myself with a cup of tea.,0,./data/dailytalk/dailyTalk/audio_files/1169_1_5.wav,happiness,inform
3448,1169_1,6,"Yeah, many of my friends like Chinese tea and whenever I go back to China, I'll take some Dragon-well green tea for them.",1,./data/dailytalk/dailyTalk/audio_files/1169_1_6.wav,happiness,inform
3449,1169_1,7,Do you like the Chinese traditional silk?,0,./data/dailytalk/dailyTalk/audio_files/1169_1_7.wav,no emotion,question
3450,1169_1,8,"I heard about it, but I don't have any clothes made from silk.",1,./data/dailytalk/dailyTalk/audio_files/1169_1_8.wav,no emotion,inform
3451,1169_1,9,Go and pick some stuff up. The price can always surprise foreign friends.,0,./data/dailytalk/dailyTalk/audio_files/1169_1_9.wav,no emotion,directive
3452,1170_0,0,I am sure that document was filed.,0,./data/dailytalk/dailyTalk/audio_files/1170_0_0.wav,no emotion,inform
3453,1170_0,1,"Well, let me check again under a different heading.",1,./data/dailytalk/dailyTalk/audio_files/1170_0_1.wav,no emotion,directive
3454,1170_0,2,Good idea! It seems that I asked you to put it in Nova's files.,0,./data/dailytalk/dailyTalk/audio_files/1170_0_2.wav,no emotion,commissive
3455,1170_0,3,Maybe that's why I couldn't find it. All the documents on Nova are filed under 'V'.,1,./data/dailytalk/dailyTalk/audio_files/1170_0_3.wav,no emotion,inform
